station,year,month,date,filename
2023,01,01,KABX,KABX20230101_134810_V06
2023,01,01,KABX,KABX20230101_135755_V06
2023,01,01,KABX,KABX20230101_135755_V06_MDM
2023,01,01,KABX,KABX20230101_140738_V06
2023,01,01,KABX,KABX20230101_141722_V06
2023,01,01,KABX,KABX20230101_142706_V06
2023,01,01,KABX,KABX20230101_143649_V06
2023,01,01,KABX,KABX20230101_144633_V06
2023,01,01,KABX,KABX20230101_145617_V06
2023,01,01,KABX,KABX20230101_145617_V06_MDM
2023,01,01,KABX,KABX20230101_150600_V06
2023,01,01,KABX,KABX20230101_151544_V06
2023,01,01,KABX,KABX20230101_152528_V06
2023,01,01,KABX,KABX20230101_153511_V06
2023,01,01,KABX,KABX20230101_154455_V06
2023,01,01,KABX,KABX20230101_155439_V06
2023,01,01,KABX,KABX20230101_155439_V06_MDM
2023,01,01,KABX,KABX20230101_160423_V06
2023,01,01,KABX,KABX20230101_161406_V06
2023,01,01,KABX,KABX20230101_162350_V06
2023,01,01,KABX,KABX20230101_163334_V06
2023,01,01,KABX,KABX20230101_164317_V06
2023,01,01,KABX,KABX20230101_165301_V06
2023,01,01,KABX,KABX20230101_165301_V06_MDM
2023,01,01,KABX,KABX20230101_170245_V06
2023,01,01,KABX,KABX20230101_171229_V06
2023,01,01,KABX,KABX20230101_172212_V06
2023,01,01,KABX,KABX20230101_173156_V06
2023,01,01,KABX,KABX20230101_174140_V06
2023,01,01,KABX,KABX20230101_175123_V06
2023,01,01,KABX,KABX20230101_175123_V06_MDM
2023,01,01,KABX,KABX20230101_180107_V06
2023,01,01,KABX,KABX20230101_181051_V06
2023,01,01,KABX,KABX20230101_182034_V06
2023,01,01,KABX,KABX20230101_183018_V06
2023,01,01,KABX,KABX20230101_184002_V06
2023,01,01,KABX,KABX20230101_184946_V06
2023,01,01,KABX,KABX20230101_190048_V06
2023,01,01,KABX,KABX20230101_190048_V06_MDM
2023,01,01,KABX,KABX20230101_191031_V06
2023,01,01,KABX,KABX20230101_192015_V06
2023,01,01,KABX,KABX20230101_192958_V06
2023,01,01,KABX,KABX20230101_193942_V06
2023,01,01,KABX,KABX20230101_194926_V06
2023,01,01,KABX,KABX20230101_195910_V06
2023,01,01,KABX,KABX20230101_195910_V06_MDM
2023,01,01,KABX,KABX20230101_200853_V06
2023,01,01,KABX,KABX20230101_201837_V06
2023,01,01,KABX,KABX20230101_202821_V06
2023,01,01,KABX,KABX20230101_203804_V06
2023,01,01,KABX,KABX20230101_204748_V06
2023,01,01,KABX,KABX20230101_205732_V06
2023,01,01,KABX,KABX20230101_205732_V06_MDM
2023,01,01,KABX,KABX20230101_210717_V06
2023,01,01,KABX,KABX20230101_211700_V06
2023,01,01,KABX,KABX20230101_212644_V06
2023,01,01,KABX,KABX20230101_213629_V06
2023,01,01,KABX,KABX20230101_214612_V06
2023,01,01,KABX,KABX20230101_215556_V06
2023,01,01,KABX,KABX20230101_215556_V06_MDM
2023,01,01,KABX,KABX20230101_220540_V06
2023,01,01,KABX,KABX20230101_221524_V06
2023,01,01,KABX,KABX20230101_222507_V06
2023,01,01,KABX,KABX20230101_223451_V06
2023,01,01,KABX,KABX20230101_224435_V06
2023,01,01,KABX,KABX20230101_225419_V06
2023,01,01,KABX,KABX20230101_225419_V06_MDM
2023,01,01,KABX,KABX20230101_230402_V06
2023,01,01,KABX,KABX20230101_231346_V06
2023,01,01,KABX,KABX20230101_232330_V06
2023,01,01,KABX,KABX20230101_233314_V06
2023,01,01,KABX,KABX20230101_234258_V06
2023,01,01,KABX,KABX20230101_235242_V06
2023,01,01,KABX,KABX20230101_235242_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_000446_V06
2023,01,01,KAKQ,KAKQ20230101_001042_V06
2023,01,01,KAKQ,KAKQ20230101_001639_V06
2023,01,01,KAKQ,KAKQ20230101_002236_V06
2023,01,01,KAKQ,KAKQ20230101_002834_V06
2023,01,01,KAKQ,KAKQ20230101_003432_V06
2023,01,01,KAKQ,KAKQ20230101_004029_V06
2023,01,01,KAKQ,KAKQ20230101_004743_V06
2023,01,01,KAKQ,KAKQ20230101_005342_V06
2023,01,01,KAKQ,KAKQ20230101_005941_V06
2023,01,01,KAKQ,KAKQ20230101_005941_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_010533_V06
2023,01,01,KAKQ,KAKQ20230101_011137_V06
2023,01,01,KAKQ,KAKQ20230101_011741_V06
2023,01,01,KAKQ,KAKQ20230101_012345_V06
2023,01,01,KAKQ,KAKQ20230101_012949_V06
2023,01,01,KAKQ,KAKQ20230101_013507_V06
2023,01,01,KAKQ,KAKQ20230101_014020_V06
2023,01,01,KAKQ,KAKQ20230101_014533_V06
2023,01,01,KAKQ,KAKQ20230101_015052_V06
2023,01,01,KAKQ,KAKQ20230101_015620_V06
2023,01,01,KAKQ,KAKQ20230101_015620_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_020139_V06
2023,01,01,KAKQ,KAKQ20230101_020658_V06
2023,01,01,KAKQ,KAKQ20230101_021217_V06
2023,01,01,KAKQ,KAKQ20230101_021737_V06
2023,01,01,KAKQ,KAKQ20230101_022249_V06
2023,01,01,KAKQ,KAKQ20230101_022747_V06
2023,01,01,KAKQ,KAKQ20230101_023245_V06
2023,01,01,KAKQ,KAKQ20230101_023728_V06
2023,01,01,KAKQ,KAKQ20230101_024219_V06
2023,01,01,KAKQ,KAKQ20230101_024653_V06
2023,01,01,KAKQ,KAKQ20230101_025128_V06
2023,01,01,KAKQ,KAKQ20230101_025556_V06
2023,01,01,KAKQ,KAKQ20230101_025556_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_030025_V06
2023,01,01,KAKQ,KAKQ20230101_030501_V06
2023,01,01,KAKQ,KAKQ20230101_030936_V06
2023,01,01,KAKQ,KAKQ20230101_031411_V06
2023,01,01,KAKQ,KAKQ20230101_031847_V06
2023,01,01,KAKQ,KAKQ20230101_032323_V06
2023,01,01,KAKQ,KAKQ20230101_032758_V06
2023,01,01,KAKQ,KAKQ20230101_033241_V06
2023,01,01,KAKQ,KAKQ20230101_033745_V06
2023,01,01,KAKQ,KAKQ20230101_034235_V06
2023,01,01,KAKQ,KAKQ20230101_034739_V06
2023,01,01,KAKQ,KAKQ20230101_035258_V06
2023,01,01,KAKQ,KAKQ20230101_035846_V06
2023,01,01,KAKQ,KAKQ20230101_035846_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_040336_V06
2023,01,01,KAKQ,KAKQ20230101_040811_V06
2023,01,01,KAKQ,KAKQ20230101_041245_V06
2023,01,01,KAKQ,KAKQ20230101_041720_V06
2023,01,01,KAKQ,KAKQ20230101_042156_V06
2023,01,01,KAKQ,KAKQ20230101_042631_V06
2023,01,01,KAKQ,KAKQ20230101_043106_V06
2023,01,01,KAKQ,KAKQ20230101_043541_V06
2023,01,01,KAKQ,KAKQ20230101_044016_V06
2023,01,01,KAKQ,KAKQ20230101_044450_V06
2023,01,01,KAKQ,KAKQ20230101_044925_V06
2023,01,01,KAKQ,KAKQ20230101_045402_V06
2023,01,01,KAKQ,KAKQ20230101_045402_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_050056_V06
2023,01,01,KAKQ,KAKQ20230101_050741_V06
2023,01,01,KAKQ,KAKQ20230101_051426_V06
2023,01,01,KAKQ,KAKQ20230101_052111_V06
2023,01,01,KAKQ,KAKQ20230101_052756_V06
2023,01,01,KAKQ,KAKQ20230101_053445_V06
2023,01,01,KAKQ,KAKQ20230101_054135_V06
2023,01,01,KAKQ,KAKQ20230101_054828_V06
2023,01,01,KAKQ,KAKQ20230101_055513_V06
2023,01,01,KAKQ,KAKQ20230101_055513_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_060159_V06
2023,01,01,KAKQ,KAKQ20230101_060845_V06
2023,01,01,KAKQ,KAKQ20230101_061527_V06
2023,01,01,KAKQ,KAKQ20230101_062208_V06
2023,01,01,KAKQ,KAKQ20230101_062854_V06
2023,01,01,KAKQ,KAKQ20230101_063539_V06
2023,01,01,KAKQ,KAKQ20230101_064221_V06
2023,01,01,KAKQ,KAKQ20230101_064910_V06
2023,01,01,KAKQ,KAKQ20230101_065557_V06
2023,01,01,KAKQ,KAKQ20230101_065557_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_070251_V06
2023,01,01,KAKQ,KAKQ20230101_070937_V06
2023,01,01,KAKQ,KAKQ20230101_071625_V06
2023,01,01,KAKQ,KAKQ20230101_072307_V06
2023,01,01,KAKQ,KAKQ20230101_072948_V06
2023,01,01,KAKQ,KAKQ20230101_073630_V06
2023,01,01,KAKQ,KAKQ20230101_074311_V06
2023,01,01,KAKQ,KAKQ20230101_074951_V06
2023,01,01,KAKQ,KAKQ20230101_075632_V06
2023,01,01,KAKQ,KAKQ20230101_075632_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_080315_V06
2023,01,01,KAKQ,KAKQ20230101_080957_V06
2023,01,01,KAKQ,KAKQ20230101_081642_V06
2023,01,01,KAKQ,KAKQ20230101_082324_V06
2023,01,01,KAKQ,KAKQ20230101_083005_V06
2023,01,01,KAKQ,KAKQ20230101_083646_V06
2023,01,01,KAKQ,KAKQ20230101_084331_V06
2023,01,01,KAKQ,KAKQ20230101_085134_V06
2023,01,01,KAKQ,KAKQ20230101_085817_V06
2023,01,01,KAKQ,KAKQ20230101_085817_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_090459_V06
2023,01,01,KAKQ,KAKQ20230101_091141_V06
2023,01,01,KAKQ,KAKQ20230101_091821_V06
2023,01,01,KAKQ,KAKQ20230101_092506_V06
2023,01,01,KAKQ,KAKQ20230101_093148_V06
2023,01,01,KAKQ,KAKQ20230101_093833_V06
2023,01,01,KAKQ,KAKQ20230101_094514_V06
2023,01,01,KAKQ,KAKQ20230101_095155_V06
2023,01,01,KAKQ,KAKQ20230101_095855_V06
2023,01,01,KAKQ,KAKQ20230101_095855_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_100537_V06
2023,01,01,KAKQ,KAKQ20230101_101236_V06
2023,01,01,KAKQ,KAKQ20230101_101937_V06
2023,01,01,KAKQ,KAKQ20230101_102637_V06
2023,01,01,KAKQ,KAKQ20230101_103331_V06
2023,01,01,KAKQ,KAKQ20230101_104031_V06
2023,01,01,KAKQ,KAKQ20230101_104730_V06
2023,01,01,KAKQ,KAKQ20230101_105431_V06
2023,01,01,KAKQ,KAKQ20230101_105431_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_110131_V06
2023,01,01,KAKQ,KAKQ20230101_110830_V06
2023,01,01,KAKQ,KAKQ20230101_111531_V06
2023,01,01,KAKQ,KAKQ20230101_112225_V06
2023,01,01,KAKQ,KAKQ20230101_112925_V06
2023,01,01,KAKQ,KAKQ20230101_113615_V06
2023,01,01,KAKQ,KAKQ20230101_114309_V06
2023,01,01,KAKQ,KAKQ20230101_114958_V06
2023,01,01,KAKQ,KAKQ20230101_115652_V06
2023,01,01,KAKQ,KAKQ20230101_115652_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_120347_V06
2023,01,01,KAKQ,KAKQ20230101_121035_V06
2023,01,01,KAKQ,KAKQ20230101_121729_V06
2023,01,01,KAKQ,KAKQ20230101_122423_V06
2023,01,01,KAKQ,KAKQ20230101_123117_V06
2023,01,01,KAKQ,KAKQ20230101_123801_V06
2023,01,01,KAKQ,KAKQ20230101_124501_V06
2023,01,01,KAKQ,KAKQ20230101_125156_V06
2023,01,01,KAKQ,KAKQ20230101_125845_V06
2023,01,01,KAKQ,KAKQ20230101_125845_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_130534_V06
2023,01,01,KAKQ,KAKQ20230101_131220_V06
2023,01,01,KAKQ,KAKQ20230101_131915_V06
2023,01,01,KAKQ,KAKQ20230101_132605_V06
2023,01,01,KAKQ,KAKQ20230101_133258_V06
2023,01,01,KAKQ,KAKQ20230101_133958_V06
2023,01,01,KAKQ,KAKQ20230101_134659_V06
2023,01,01,KAKQ,KAKQ20230101_135359_V06
2023,01,01,KAKQ,KAKQ20230101_135359_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_140057_V06
2023,01,01,KAKQ,KAKQ20230101_140757_V06
2023,01,01,KAKQ,KAKQ20230101_141457_V06
2023,01,01,KAKQ,KAKQ20230101_142157_V06
2023,01,01,KAKQ,KAKQ20230101_142837_V06
2023,01,01,KAKQ,KAKQ20230101_143540_V06
2023,01,01,KAKQ,KAKQ20230101_144239_V06
2023,01,01,KAKQ,KAKQ20230101_144939_V06
2023,01,01,KAKQ,KAKQ20230101_145639_V06
2023,01,01,KAKQ,KAKQ20230101_145639_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_150339_V06
2023,01,01,KAKQ,KAKQ20230101_151038_V06
2023,01,01,KAKQ,KAKQ20230101_151738_V06
2023,01,01,KAKQ,KAKQ20230101_152438_V06
2023,01,01,KAKQ,KAKQ20230101_153123_V06
2023,01,01,KAKQ,KAKQ20230101_153818_V06
2023,01,01,KAKQ,KAKQ20230101_154503_V06
2023,01,01,KAKQ,KAKQ20230101_155203_V06
2023,01,01,KAKQ,KAKQ20230101_155857_V06
2023,01,01,KAKQ,KAKQ20230101_155857_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_160539_V06
2023,01,01,KAKQ,KAKQ20230101_161221_V06
2023,01,01,KAKQ,KAKQ20230101_161915_V06
2023,01,01,KAKQ,KAKQ20230101_162616_V06
2023,01,01,KAKQ,KAKQ20230101_163257_V06
2023,01,01,KAKQ,KAKQ20230101_163956_V06
2023,01,01,KAKQ,KAKQ20230101_164642_V06
2023,01,01,KAKQ,KAKQ20230101_165434_V06
2023,01,01,KAKQ,KAKQ20230101_165434_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_170116_V06
2023,01,01,KAKQ,KAKQ20230101_170816_V06
2023,01,01,KAKQ,KAKQ20230101_171502_V06
2023,01,01,KAKQ,KAKQ20230101_172144_V06
2023,01,01,KAKQ,KAKQ20230101_172830_V06
2023,01,01,KAKQ,KAKQ20230101_173512_V06
2023,01,01,KAKQ,KAKQ20230101_174158_V06
2023,01,01,KAKQ,KAKQ20230101_174840_V06
2023,01,01,KAKQ,KAKQ20230101_175535_V06
2023,01,01,KAKQ,KAKQ20230101_175535_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_180216_V06
2023,01,01,KAKQ,KAKQ20230101_180911_V06
2023,01,01,KAKQ,KAKQ20230101_181553_V06
2023,01,01,KAKQ,KAKQ20230101_182234_V06
2023,01,01,KAKQ,KAKQ20230101_182915_V06
2023,01,01,KAKQ,KAKQ20230101_183605_V06
2023,01,01,KAKQ,KAKQ20230101_184246_V06
2023,01,01,KAKQ,KAKQ20230101_184927_V06
2023,01,01,KAKQ,KAKQ20230101_185611_V06
2023,01,01,KAKQ,KAKQ20230101_185611_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_190311_V06
2023,01,01,KAKQ,KAKQ20230101_191002_V06
2023,01,01,KAKQ,KAKQ20230101_191647_V06
2023,01,01,KAKQ,KAKQ20230101_192332_V06
2023,01,01,KAKQ,KAKQ20230101_193032_V06
2023,01,01,KAKQ,KAKQ20230101_193713_V06
2023,01,01,KAKQ,KAKQ20230101_194359_V06
2023,01,01,KAKQ,KAKQ20230101_195040_V06
2023,01,01,KAKQ,KAKQ20230101_195721_V06
2023,01,01,KAKQ,KAKQ20230101_195721_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_200411_V06
2023,01,01,KAKQ,KAKQ20230101_201101_V06
2023,01,01,KAKQ,KAKQ20230101_201742_V06
2023,01,01,KAKQ,KAKQ20230101_202442_V06
2023,01,01,KAKQ,KAKQ20230101_203123_V06
2023,01,01,KAKQ,KAKQ20230101_203812_V06
2023,01,01,KAKQ,KAKQ20230101_204506_V06
2023,01,01,KAKQ,KAKQ20230101_205207_V06
2023,01,01,KAKQ,KAKQ20230101_205906_V06
2023,01,01,KAKQ,KAKQ20230101_205906_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_210548_V06
2023,01,01,KAKQ,KAKQ20230101_211248_V06
2023,01,01,KAKQ,KAKQ20230101_211947_V06
2023,01,01,KAKQ,KAKQ20230101_212632_V06
2023,01,01,KAKQ,KAKQ20230101_213313_V06
2023,01,01,KAKQ,KAKQ20230101_213955_V06
2023,01,01,KAKQ,KAKQ20230101_214655_V06
2023,01,01,KAKQ,KAKQ20230101_215340_V06
2023,01,01,KAKQ,KAKQ20230101_215340_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_220039_V06
2023,01,01,KAKQ,KAKQ20230101_220720_V06
2023,01,01,KAKQ,KAKQ20230101_221410_V06
2023,01,01,KAKQ,KAKQ20230101_222052_V06
2023,01,01,KAKQ,KAKQ20230101_222736_V06
2023,01,01,KAKQ,KAKQ20230101_223426_V06
2023,01,01,KAKQ,KAKQ20230101_224108_V06
2023,01,01,KAKQ,KAKQ20230101_224753_V06
2023,01,01,KAKQ,KAKQ20230101_225442_V06
2023,01,01,KAKQ,KAKQ20230101_225442_V06_MDM
2023,01,01,KAKQ,KAKQ20230101_230128_V06
2023,01,01,KAKQ,KAKQ20230101_230813_V06
2023,01,01,KAKQ,KAKQ20230101_231458_V06
2023,01,01,KAKQ,KAKQ20230101_232151_V06
2023,01,01,KAKQ,KAKQ20230101_232851_V06
2023,01,01,KAKQ,KAKQ20230101_233552_V06
2023,01,01,KAKQ,KAKQ20230101_234252_V06
2023,01,01,KAKQ,KAKQ20230101_234953_V06
2023,01,01,KAKQ,KAKQ20230101_235652_V06
2023,01,01,KAKQ,KAKQ20230101_235652_V06_MDM
2023,01,01,KAMA,KAMA20230101_000117_V06
2023,01,01,KAMA,KAMA20230101_001103_V06
2023,01,01,KAMA,KAMA20230101_002049_V06
2023,01,01,KAMA,KAMA20230101_003034_V06
2023,01,01,KAMA,KAMA20230101_004018_V06
2023,01,01,KAMA,KAMA20230101_005003_V06
2023,01,01,KAMA,KAMA20230101_005948_V06
2023,01,01,KAMA,KAMA20230101_005948_V06_MDM
2023,01,01,KAMA,KAMA20230101_010932_V06
2023,01,01,KAMA,KAMA20230101_011917_V06
2023,01,01,KAMA,KAMA20230101_012903_V06
2023,01,01,KAMA,KAMA20230101_013849_V06
2023,01,01,KAMA,KAMA20230101_014834_V06
2023,01,01,KAMA,KAMA20230101_015819_V06
2023,01,01,KAMA,KAMA20230101_015819_V06_MDM
2023,01,01,KAMA,KAMA20230101_020804_V06
2023,01,01,KAMA,KAMA20230101_021747_V06
2023,01,01,KAMA,KAMA20230101_022732_V06
2023,01,01,KAMA,KAMA20230101_023716_V06
2023,01,01,KAMA,KAMA20230101_024701_V06
2023,01,01,KAMA,KAMA20230101_025827_V06
2023,01,01,KAMA,KAMA20230101_025827_V06_MDM
2023,01,01,KAMA,KAMA20230101_030812_V06
2023,01,01,KAMA,KAMA20230101_031757_V06
2023,01,01,KAMA,KAMA20230101_032743_V06
2023,01,01,KAMA,KAMA20230101_033728_V06
2023,01,01,KAMA,KAMA20230101_034713_V06
2023,01,01,KAMA,KAMA20230101_035659_V06
2023,01,01,KAMA,KAMA20230101_035659_V06_MDM
2023,01,01,KAMA,KAMA20230101_040645_V06
2023,01,01,KAMA,KAMA20230101_041630_V06
2023,01,01,KAMA,KAMA20230101_042616_V06
2023,01,01,KAMA,KAMA20230101_043602_V06
2023,01,01,KAMA,KAMA20230101_044548_V06
2023,01,01,KAMA,KAMA20230101_045533_V06
2023,01,01,KAMA,KAMA20230101_045533_V06_MDM
2023,01,01,KAMA,KAMA20230101_050519_V06
2023,01,01,KAMA,KAMA20230101_051505_V06
2023,01,01,KAMA,KAMA20230101_052450_V06
2023,01,01,KAMA,KAMA20230101_053435_V06
2023,01,01,KAMA,KAMA20230101_054420_V06
2023,01,01,KAMA,KAMA20230101_055404_V06
2023,01,01,KAMA,KAMA20230101_055404_V06_MDM
2023,01,01,KAMA,KAMA20230101_060350_V06
2023,01,01,KAMA,KAMA20230101_061336_V06
2023,01,01,KAMA,KAMA20230101_062321_V06
2023,01,01,KAMA,KAMA20230101_063306_V06
2023,01,01,KAMA,KAMA20230101_064251_V06
2023,01,01,KAMA,KAMA20230101_065237_V06
2023,01,01,KAMA,KAMA20230101_065237_V06_MDM
2023,01,01,KAMA,KAMA20230101_070221_V06
2023,01,01,KAMA,KAMA20230101_071206_V06
2023,01,01,KAMA,KAMA20230101_072151_V06
2023,01,01,KAMA,KAMA20230101_073136_V06
2023,01,01,KAMA,KAMA20230101_074122_V06
2023,01,01,KAMA,KAMA20230101_075108_V06
2023,01,01,KAMA,KAMA20230101_075108_V06_MDM
2023,01,01,KAMA,KAMA20230101_080052_V06
2023,01,01,KAMA,KAMA20230101_081039_V06
2023,01,01,KAMA,KAMA20230101_082025_V06
2023,01,01,KAMA,KAMA20230101_083010_V06
2023,01,01,KAMA,KAMA20230101_083956_V06
2023,01,01,KAMA,KAMA20230101_084942_V06
2023,01,01,KAMA,KAMA20230101_085927_V06
2023,01,01,KAMA,KAMA20230101_085927_V06_MDM
2023,01,01,KAMA,KAMA20230101_090913_V06
2023,01,01,KAMA,KAMA20230101_091858_V06
2023,01,01,KAMA,KAMA20230101_092844_V06
2023,01,01,KAMA,KAMA20230101_093829_V06
2023,01,01,KAMA,KAMA20230101_094815_V06
2023,01,01,KAMA,KAMA20230101_095800_V06
2023,01,01,KAMA,KAMA20230101_095800_V06_MDM
2023,01,01,KAMA,KAMA20230101_100744_V06
2023,01,01,KAMA,KAMA20230101_101730_V06
2023,01,01,KAMA,KAMA20230101_102717_V06
2023,01,01,KAMA,KAMA20230101_103702_V06
2023,01,01,KAMA,KAMA20230101_104647_V06
2023,01,01,KAMA,KAMA20230101_105634_V06
2023,01,01,KAMA,KAMA20230101_105634_V06_MDM
2023,01,01,KAMA,KAMA20230101_110802_V06
2023,01,01,KAMA,KAMA20230101_111747_V06
2023,01,01,KAMA,KAMA20230101_112732_V06
2023,01,01,KAMA,KAMA20230101_113717_V06
2023,01,01,KAMA,KAMA20230101_114702_V06
2023,01,01,KAMA,KAMA20230101_115647_V06
2023,01,01,KAMA,KAMA20230101_115647_V06_MDM
2023,01,01,KAMA,KAMA20230101_120633_V06
2023,01,01,KAMA,KAMA20230101_121619_V06
2023,01,01,KAMA,KAMA20230101_122606_V06
2023,01,01,KAMA,KAMA20230101_123552_V06
2023,01,01,KAMA,KAMA20230101_124537_V06
2023,01,01,KAMA,KAMA20230101_125523_V06
2023,01,01,KAMA,KAMA20230101_125523_V06_MDM
2023,01,01,KAMA,KAMA20230101_130510_V06
2023,01,01,KAMA,KAMA20230101_131457_V06
2023,01,01,KAMA,KAMA20230101_132443_V06
2023,01,01,KAMA,KAMA20230101_133429_V06
2023,01,01,KAMA,KAMA20230101_134415_V06
2023,01,01,KAMA,KAMA20230101_135400_V06
2023,01,01,KAMA,KAMA20230101_135400_V06_MDM
2023,01,01,KAMA,KAMA20230101_140347_V06
2023,01,01,KAMA,KAMA20230101_141334_V06
2023,01,01,KAMA,KAMA20230101_142320_V06
2023,01,01,KAMA,KAMA20230101_143307_V06
2023,01,01,KAMA,KAMA20230101_144253_V06
2023,01,01,KAMA,KAMA20230101_145239_V06
2023,01,01,KAMA,KAMA20230101_145239_V06_MDM
2023,01,01,KAMA,KAMA20230101_150226_V06
2023,01,01,KAMA,KAMA20230101_151213_V06
2023,01,01,KAMA,KAMA20230101_152200_V06
2023,01,01,KAMA,KAMA20230101_153145_V06
2023,01,01,KAMA,KAMA20230101_154131_V06
2023,01,01,KAMA,KAMA20230101_155117_V06
2023,01,01,KAMA,KAMA20230101_155117_V06_MDM
2023,01,01,KAMA,KAMA20230101_160102_V06
2023,01,01,KAMA,KAMA20230101_161048_V06
2023,01,01,KAMA,KAMA20230101_162035_V06
2023,01,01,FOP1,FOP120230101_000641_V06
2023,01,01,FOP1,FOP120230101_001349_V06
2023,01,01,FOP1,FOP120230101_002051_V06
2023,01,01,FOP1,FOP120230101_002749_V06
2023,01,01,FOP1,FOP120230101_003439_V06
2023,01,01,FOP1,FOP120230101_004128_V06
2023,01,01,FOP1,FOP120230101_004816_V06
2023,01,01,FOP1,FOP120230101_005524_V06
2023,01,01,FOP1,FOP120230101_005524_V06_MDM
2023,01,01,FOP1,FOP120230101_010218_V06
2023,01,01,FOP1,FOP120230101_010928_V06
2023,01,01,FOP1,FOP120230101_011636_V06
2023,01,01,FOP1,FOP120230101_012323_V06
2023,01,01,FOP1,FOP120230101_013012_V06
2023,01,01,FOP1,FOP120230101_013701_V06
2023,01,01,FOP1,FOP120230101_014354_V06
2023,01,01,FOP1,FOP120230101_015050_V06
2023,01,01,FOP1,FOP120230101_015748_V06
2023,01,01,FOP1,FOP120230101_015748_V06_MDM
2023,01,01,FOP1,FOP120230101_020611_V06
2023,01,01,FOP1,FOP120230101_021313_V06
2023,01,01,FOP1,FOP120230101_022021_V06
2023,01,01,FOP1,FOP120230101_022730_V06
2023,01,01,FOP1,FOP120230101_023426_V06
2023,01,01,FOP1,FOP120230101_024124_V06
2023,01,01,FOP1,FOP120230101_024826_V06
2023,01,01,FOP1,FOP120230101_025527_V06
2023,01,01,FOP1,FOP120230101_025527_V06_MDM
2023,01,01,FOP1,FOP120230101_030224_V06
2023,01,01,FOP1,FOP120230101_030926_V06
2023,01,01,FOP1,FOP120230101_031623_V06
2023,01,01,FOP1,FOP120230101_032319_V06
2023,01,01,FOP1,FOP120230101_033017_V06
2023,01,01,FOP1,FOP120230101_033719_V06
2023,01,01,FOP1,FOP120230101_034411_V06
2023,01,01,FOP1,FOP120230101_035107_V06
2023,01,01,FOP1,FOP120230101_035816_V06
2023,01,01,FOP1,FOP120230101_035816_V06_MDM
2023,01,01,FOP1,FOP120230101_040525_V06
2023,01,01,FOP1,FOP120230101_041234_V06
2023,01,01,FOP1,FOP120230101_041935_V06
2023,01,01,FOP1,FOP120230101_042643_V06
2023,01,01,FOP1,FOP120230101_043351_V06
2023,01,01,FOP1,FOP120230101_044053_V06
2023,01,01,FOP1,FOP120230101_044754_V06
2023,01,01,FOP1,FOP120230101_045457_V06
2023,01,01,FOP1,FOP120230101_045457_V06_MDM
2023,01,01,FOP1,FOP120230101_050159_V06
2023,01,01,FOP1,FOP120230101_050901_V06
2023,01,01,FOP1,FOP120230101_051610_V06
2023,01,01,FOP1,FOP120230101_052320_V06
2023,01,01,FOP1,FOP120230101_053028_V06
2023,01,01,FOP1,FOP120230101_053737_V06
2023,01,01,FOP1,FOP120230101_054445_V06
2023,01,01,FOP1,FOP120230101_055155_V06
2023,01,01,FOP1,FOP120230101_055857_V06
2023,01,01,FOP1,FOP120230101_055857_V06_MDM
2023,01,01,FOP1,FOP120230101_060606_V06
2023,01,01,FOP1,FOP120230101_061315_V06
2023,01,01,FOP1,FOP120230101_062023_V06
2023,01,01,FOP1,FOP120230101_062731_V06
2023,01,01,FOP1,FOP120230101_063440_V06
2023,01,01,FOP1,FOP120230101_064143_V06
2023,01,01,FOP1,FOP120230101_064841_V06
2023,01,01,FOP1,FOP120230101_065530_V06
2023,01,01,FOP1,FOP120230101_065530_V06_MDM
2023,01,01,FOP1,FOP120230101_070238_V06
2023,01,01,FOP1,FOP120230101_070947_V06
2023,01,01,FOP1,FOP120230101_071644_V06
2023,01,01,FOP1,FOP120230101_072341_V06
2023,01,01,FOP1,FOP120230101_073050_V06
2023,01,01,FOP1,FOP120230101_073739_V06
2023,01,01,FOP1,FOP120230101_074441_V06
2023,01,01,FOP1,FOP120230101_075135_V06
2023,01,01,FOP1,FOP120230101_075828_V06
2023,01,01,FOP1,FOP120230101_075828_V06_MDM
2023,01,01,FOP1,FOP120230101_080521_V06
2023,01,01,FOP1,FOP120230101_081231_V06
2023,01,01,FOP1,FOP120230101_081924_V06
